拟	nǐ	1	772	n-l
却	què	1	773	
抒	shū	1	774	s-sh
劫	jié	1	775	
芙	fú	1	776	h-f
芜	wú	1	777	
苇	wěi	1	778	
芽	yá	1	779	
花	huā	1	780	h-f
芹	qín	1	781	in-ing
芥	gài	1	782	g-k,an-ai
芥	jiè	1	783	
芬	fēn	1	784	h-f,en-eng
苍	cāng	1	785	c-ch,an-ang
芳	fāng	1	786	h-f,an-ang
严	yán	1	787	an-ang,an-ai
芦	lú	1	788	n-l,r-l
芦	lǔ	1	789	n-l,r-l
芯	xīn	1	790	in-ing
芯	xìn	1	791	in-ing
劳	láo	1	792	n-l,r-l
克	kè	1	793	g-k
芭	bā	1	794	
苏	sū	1	795	s-sh
杆	gān	1	796	g-k,an-ang,an-ai
杆	gǎn	1	797	g-k,an-ang,an-ai
杠	gàng	1	798	g-k,an-ang
杜	dù	1	799	
材	cái	1	800	c-ch,an-ai
村	cūn	1	801	c-ch,un-ong,un-iong
杖	zhàng	1	802	z-zh,an-ang
杏	xìng	1	803	in-ing
杉	shā	1	804	s-sh
杉	shān	1	805	s-sh,an-ang,an-ai
巫	wū	1	806	
极	jí	1	807	
李	lǐ	1	808	n-l,r-l
杨	yáng	1	809	an-ang
求	qiú	1	810	
甫	fǔ	1	811	h-f
匣	xiá	1	812	
更	gēng	1	813	g-k,en-eng,eng-ong
更	gèng	1	814	g-k,en-eng,eng-ong
束	shù	1	815	s-sh
吾	wú	1	816	
豆	dòu	1	817	
两	liǎng	1	818	n-l,r-l,ian-iang
酉	yǒu	1	819	
丽	lí	1	820	n-l,r-l
丽	lì	1	821	n-l,r-l
医	yī	1	822	
辰	chén	1	823	c-ch,en-eng
励	lì	1	824	n-l,r-l
否	fǒu	1	825	h-f
否	pǐ	1	826	
还	hái	1	827	h-f,an-ai
还	huán	1	828	h-f,uan-uang
尬	gà	1	829	g-k
歼	jiān	1	830	ian-iang
来	lái	1	831	n-l,r-l,an-ai
连	lián	1	832	n-l,r-l,ian-iang
轩	xuān	1	833	uan-uang
步	bù	1	834	
卤	lǔ	1	835	n-l,r-l
坚	jiān	1	836	ian-iang
肖	xiāo	1	837	
肖	xiào	1	838	
旱	hàn	1	839	h-f,an-ang,an-ai
盯	dīng	1	840	in-ing
呈	chéng	1	841	c-ch,en-eng,eng-ong
时	shí	1	842	s-sh
吴	wú	1	843	
助	zhù	1	844	z-zh
县	xiàn	1	845	ian-iang
里	lǐ	1	846	n-l,r-l
呆	dāi	1	847	an-ai
吱	zhī	1	848	z-zh
吱	zī	1	849	z-zh
吠	fèi	1	850	h-f
呕	ǒu	1	851	
园	yuán	1	852	uan-uang
旷	kuàng	1	853	g-k,uan-uang
围	wéi	1	854	
呀	yā	1	855	
呀	ya	1	856	
吨	dūn	1	857	un-ong,un-iong
足	zú	1	858	z-zh
邮	yóu	1	859	
男	nán	1	860	n-l,an-ang,an-ai
困	kùn	1	861	g-k,un-ong,un-iong
吵	chāo	1	862	c-ch
吵	chǎo	1	863	c-ch
串	chuàn	1	864	c-ch,uan-uang
员	yuán	1	865	uan-uang
员	yùn	1	866	un-ong,un-iong
呐	nà	1	867	n-l
听	tīng	1	868	in-ing
吟	yín	1	869	in-ing
